"county","tract","state","zcta5","stab","cntyname","zipname","intptlon","intptlat","pop10","afact"
"County code","Tract","State code","ZIP census tabulation area","State abbreviation","County name","ZCTA name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","tract to zcta5 allocation factor"
"47019","0709.00","47","37682","TN","Carter TN","Elizabethton, TN",-82.291284,36.300207,667,0.196234 
"47019","0710.00","47","37601","TN","Carter TN","Johnson City, TN",-82.298525,36.325938,2954,0.992607 
"47019","0710.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.282116,36.318034,12,0.004032 
"47019","0710.00","47","37694","TN","Carter TN","Watauga, TN",-82.298768,36.360332,10,0.00336 
"47019","0711.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.241847,36.381451,244,0.142774 
"47019","0711.00","47","37694","TN","Carter TN","Watauga, TN",-82.271618,36.375795,1465,0.857226 
"47019","0712.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.224281,36.370447,3715,0.949157 
"47019","0712.00","47","37694","TN","Carter TN","Watauga, TN",-82.253452,36.372347,199,0.050843 
"47019","0713.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.103494,36.402204,7317,1 
"47019","0714.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.242459,36.254562,536,0.153099 
"47019","0714.00","47","37658","TN","Carter TN","Hampton, TN",-82.169487,36.279976,2965,0.8469 
"47019","0715.00","47","37658","TN","Carter TN","Hampton, TN",-82.213317,36.222805,1288,0.598513 
"47019","0715.00","47","37687","TN","Carter TN","Roan Mountain, TN",-82.163462,36.207651,864,0.401487 
"47019","0716.00","47","37640","TN","Carter TN","Butler, TN",-82.006058,36.293259,1198,0.754883 
"47019","0716.00","47","37643","TN","Carter TN","Elizabethton, TN",-82.116944,36.332168,14,0.008822 
"47019","0716.00","47","37658","TN","Carter TN","Hampton, TN",-82.082775,36.29392,133,0.083806 
"47019","0716.00","47","37687","TN","Carter TN","Roan Mountain, TN",-82.003112,36.205642,242,0.152489 
"47019","0717.00","47","37687","TN","Carter TN","Roan Mountain, TN",-82.065633,36.17396,3932,1 
"47021","0701.02","47","37015","TN","Cheatham TN","Ashland City, TN",-87.079837,36.258506,3370,0.794249 
"47021","0701.02","47","37036","TN","Cheatham TN","Charlotte, TN",-87.153631,36.288238,77,0.018148 
"47021","0701.02","47","37143","TN","Cheatham TN","Pegram, TN",-87.015272,36.159192,796,0.187603 
"47021","0701.03","47","37015","TN","Cheatham TN","Ashland City, TN",-86.964559,36.318876,864,0.237167 
"47021","0701.03","47","37080","TN","Cheatham TN","Nashville-Davidson metropolitan governme",-86.942784,36.346012,2779,0.762833 
"47021","0701.04","47","37015","TN","Cheatham TN","Ashland City, TN",-87.000989,36.27966,4734,0.892029 
"47021","0701.04","47","37080","TN","Cheatham TN","Nashville-Davidson metropolitan governme",-86.972045,36.296586,573,0.107971 
"47021","0702.01","47","37015","TN","Cheatham TN","Ashland City, TN",-87.032303,36.363074,136,0.032811 
"47021","0702.01","47","37035","TN","Cheatham TN","Chapmansboro, TN",-87.096247,36.407078,42,0.010133 
"47021","0702.01","47","37146","TN","Cheatham TN","Pleasant View, TN",-87.04229,36.389154,3967,0.957057 
"47021","0702.02","47","37015","TN","Cheatham TN","Ashland City, TN",-87.07452,36.344077,2008,0.38772 
"47021","0702.02","47","37035","TN","Cheatham TN","Chapmansboro, TN",-87.137549,36.352039,2249,0.434254 
"47021","0702.02","47","37146","TN","Cheatham TN","Pleasant View, TN",-87.054925,36.373296,922,0.178027 
"47021","0702.03","47","37015","TN","Cheatham TN","Ashland City, TN",-87.190509,36.3642,1446,0.408128 
"47021","0702.03","47","37032","TN","Cheatham TN","Cedar Hill, TN",-87.110326,36.447845,69,0.019475 
"47021","0702.03","47","37035","TN","Cheatham TN","Chapmansboro, TN",-87.119841,36.418187,1475,0.416314 
"47021","0702.03","47","37036","TN","Cheatham TN","Charlotte, TN",-87.266526,36.333346,82,0.023144 
"47021","0702.03","47","37043","TN","Cheatham TN","Clarksville, TN",-87.216837,36.39245,191,0.053909 
"47021","0702.03","47","37146","TN","Cheatham TN","Pleasant View, TN",-87.086248,36.420348,280,0.079029 
"47021","0703.00","47","37015","TN","Cheatham TN","Ashland City, TN",-87.055832,36.28029,3625,1 
"47021","0704.01","47","37015","TN","Cheatham TN","Ashland City, TN",-87.114968,36.200244,434,0.173115 
"47021","0704.01","47","37082","TN","Cheatham TN","Kingston Springs, TN",-87.114441,36.130355,451,0.179896 
"47021","0704.01","47","37143","TN","Cheatham TN","Pegram, TN",-87.046407,36.120322,1342,0.535301 
"47021","0704.01","47","37187","TN","Cheatham TN","White Bluff, TN",-87.139277,36.164508,280,0.111687 
"47021","0704.02","47","37082","TN","Cheatham TN","Kingston Springs, TN",-87.123603,36.084345,5656,0.818169 
"47021","0704.02","47","37143","TN","Cheatham TN","Pegram, TN",-87.056947,36.091755,1257,0.181831 
"47023","9701.00","47","38313","TN","Chester TN","Beech Bluff, TN",-88.612196,35.536098,633,0.107836 
"47023","9701.00","47","38332","TN","Chester TN","Enville, TN",-88.42954,35.421655,1016,0.173083 
"47023","9701.00","47","38340","TN","Chester TN","Henderson, TN",-88.560971,35.456196,2918,0.497104 
"47023","9701.00","47","38347","TN","Chester TN","Jacks Creek, TN",-88.50053,35.476571,270,0.045997 
"47023","9701.00","47","38352","TN","Chester TN","Luray, TN",-88.535979,35.521322,386,0.065758 
"47023","9701.00","47","38359","TN","Chester TN","Milledgeville, TN",-88.36875,35.383465,16,0.002726 
"47023","9701.00","47","38366","TN","Chester TN","Pinson, TN",-88.650319,35.500943,159,0.027087 
"47023","9701.00","47","38368","TN","Chester TN","Reagan, TN",-88.438076,35.479374,472,0.080409 
"47023","9702.00","47","38340","TN","Chester TN","Henderson, TN",-88.639988,35.444839,5482,1 
"47023","9703.00","47","38044","TN","Chester TN","Hornsby, TN",-88.773074,35.254092,38,0.006576 
"47023","9703.00","47","38315","TN","Chester TN","Bethel Springs, TN",-88.728119,35.273549,248,0.042914 
"47023","9703.00","47","38334","TN","Chester TN","Finger, TN",-88.646721,35.363665,716,0.123897 
"47023","9703.00","47","38340","TN","Chester TN","Henderson, TN",-88.695938,35.409044,4253,0.73594 
"47023","9703.00","47","38356","TN","Chester TN","Medon, TN",-88.824412,35.407013,188,0.032532 
"47023","9703.00","47","38366","TN","Chester TN","Pinson, TN",-88.743313,35.447497,336,0.058142 
"47025","9701.00","47","37752","TN","Claiborne TN","Harrogate, TN",-83.57739,36.569949,2596,0.957933 
"47025","9701.00","47","37879","TN","Claiborne TN","Tazewell, TN",-83.443898,36.562635,114,0.042066 
"47025","9702.00","47","37724","TN","Claiborne TN","Cumberland Gap, TN",-83.664425,36.59635,530,0.172751 
"47025","9702.00","47","37752","TN","Claiborne TN","Harrogate, TN",-83.639203,36.583345,2538,0.827249 
"47025","9703.00","47","37724","TN","Claiborne TN","Cumberland Gap, TN",-83.691762,36.538617,2329,0.536636 
"47025","9703.00","47","37752","TN","Claiborne TN","Harrogate, TN",-83.654702,36.563797,1290,0.297235 
"47025","9703.00","47","37870","TN","Claiborne TN","Speedwell, TN",-83.749355,36.497403,721,0.166129 
"47025","9704.00","47","37715","TN","Claiborne TN","Clairfield, TN",-83.945784,36.568919,826,0.882478 
"47025","9704.00","47","37724","TN","Claiborne TN","Cumberland Gap, TN",-83.806241,36.565233,15,0.016026 
"47025","9704.00","47","37730","TN","Claiborne TN","Eagan, TN (PO Boxes)",-83.97609,36.551522,59,0.063034 
"47025","9704.00","47","37851","TN","Claiborne TN","Pruden, TN (PO Boxes)",-83.903133,36.585011,36,0.038462 
"47025","9705.00","47","37870","TN","Claiborne TN","Speedwell, TN",-83.825331,36.478636,2876,1 
"47025","9706.00","47","37825","TN","Claiborne TN","New Tazewell, TN",-83.682561,36.410825,4170,0.995226 
"47025","9706.00","47","37879","TN","Claiborne TN","Tazewell, TN",-83.627405,36.350726,20,0.004773 
"47025","9707.00","47","37825","TN","Claiborne TN","New Tazewell, TN",-83.615826,36.447034,2431,0.423224 
"47025","9707.00","47","37879","TN","Claiborne TN","Tazewell, TN",-83.601456,36.478766,3313,0.576776 
"47025","9708.00","47","37879","TN","Claiborne TN","Tazewell, TN",-83.544993,36.49595,3929,1 
"47025","9709.00","47","37825","TN","Claiborne TN","New Tazewell, TN",-83.597175,36.432304,1517,0.343213 
"47025","9709.00","47","37869","TN","Claiborne TN","Sneedville, TN",-83.393518,36.482164,93,0.021041 
"47025","9709.00","47","37879","TN","Claiborne TN","Tazewell, TN",-83.520866,36.428583,2810,0.635746 
"47027","9550.00","47","38541","TN","Clay TN","Allons, TN",-85.318473,36.557912,552,0.109285 
"47027","9550.00","47","38551","TN","Clay TN","Celina, TN",-85.498223,36.550964,4017,0.795288 
"47027","9550.00","47","38568","TN","Clay TN","Hilham, TN",-85.501739,36.469933,409,0.080974 
"47027","9550.00","47","38575","TN","Clay TN","Moss, TN",-85.592542,36.5348,73,0.014453 
"47027","9551.00","47","37150","TN","Clay TN","Red Boiling Springs, TN",-85.755982,36.564362,1470,0.523131 
"47027","9551.00","47","38551","TN","Clay TN","Celina, TN",-85.597294,36.601552,62,0.022064 
"47027","9551.00","47","38575","TN","Clay TN","Moss, TN",-85.650477,36.584241,1099,0.391103 
"47027","9551.00","47","38588","TN","Clay TN","Whitleyville, TN",-85.675202,36.521223,179,0.063701 
"47029","9201.00","47","37713","TN","Cocke TN","Bybee, TN",-83.138793,36.081245,1488,0.375378 
"47029","9201.00","47","37821","TN","Cocke TN","Newport, TN",-83.18206,36.068819,2168,0.546922 
"47029","9201.00","47","37843","TN","Cocke TN","Parrottsville, TN",-83.113474,36.019283,308,0.077699 
"47029","9202.00","47","37821","TN","Cocke TN","Newport, TN",-83.196966,35.983737,5988,1 
"47029","9203.00","47","37727","TN","Cocke TN","Del Rio, TN",-83.063411,35.956062,452,0.112382 
"47029","9203.00","47","37821","TN","Cocke TN","Newport, TN",-83.141352,35.978671,153,0.038041 
"47029","9203.00","47","37843","TN","Cocke TN","Parrottsville, TN",-83.068336,36.005966,3417,0.849577 
"47029","9204.00","47","37727","TN","Cocke TN","Del Rio, TN",-83.006389,35.881628,1582,0.942789 
"47029","9204.00","47","37743","TN","Cocke TN","Greeneville, TN",-82.935419,35.966136,42,0.02503 
"47029","9204.00","47","37753","TN","Cocke TN","Hartford, TN",-83.108253,35.864292,54,0.032181 
"47029","9205.01","47","37722","TN","Cocke TN","Cosby, TN",-83.26725,35.887628,598,0.100151 
"47029","9205.01","47","37821","TN","Cocke TN","Newport, TN",-83.23668,35.952668,5373,0.899849 
"47029","9205.02","47","37722","TN","Cocke TN","Cosby, TN",-83.233081,35.849918,1050,0.203095 
"47029","9205.02","47","37821","TN","Cocke TN","Newport, TN",-83.173814,35.908166,4120,0.796905 
"47029","9206.00","47","37821","TN","Cocke TN","Newport, TN",-83.191905,35.947902,4653,1 
"47029","9207.00","47","37722","TN","Cocke TN","Cosby, TN",-83.219776,35.815131,3290,0.781101 
"47029","9207.00","47","37727","TN","Cocke TN","Del Rio, TN",-83.07582,35.849359,9,0.002137 
"47029","9207.00","47","37753","TN","Cocke TN","Hartford, TN",-83.100593,35.827143,760,0.180437 
"47029","9207.00","47","37821","TN","Cocke TN","Newport, TN",-83.21723,35.868297,153,0.036325 
"47029","9801.00","47","37722","TN","Cocke TN","Cosby, TN",-83.212347,35.772045,4,1 
"47031","9701.00","47","37355","TN","Coffee TN","Manchester, TN",-85.990606,35.530455,2790,0.726184 
"47031","9701.00","47","37357","TN","Coffee TN","Morrison, TN",-85.976176,35.580706,1052,0.273816 
"47031","9702.00","47","37018","TN","Coffee TN","Beechgrove, TN",-86.140637,35.648997,1091,0.160914 
"47031","9702.00","47","37355","TN","Coffee TN","Manchester, TN",-86.106285,35.555291,5475,0.807522 
"47031","9702.00","47","37357","TN","Coffee TN","Morrison, TN",-86.063942,35.638726,214,0.031563 
"47031","9703.00","47","37018","TN","Coffee TN","Beechgrove, TN",-86.202168,35.636684,1096,0.599562 
"47031","9703.00","47","37183","TN","Coffee TN","Wartrace, TN",-86.222983,35.563118,158,0.086433 
"47031","9703.00","47","37355","TN","Coffee TN","Manchester, TN",-86.17828,35.56452,574,0.314004 
"47031","9704.00","47","37183","TN","Coffee TN","Wartrace, TN",-86.236013,35.528733,100,0.015523 
"47031","9704.00","47","37355","TN","Coffee TN","Manchester, TN",-86.122639,35.477431,6342,0.984477 
"47031","9705.00","47","37355","TN","Coffee TN","Manchester, TN",-86.074156,35.462429,5536,1 
"47031","9706.00","47","37355","TN","Coffee TN","Manchester, TN",-86.059362,35.498944,4005,1 
"47031","9707.00","47","37330","TN","Coffee TN","Estill Springs, TN",-86.011389,35.345245,413,0.09627 
"47031","9707.00","47","37342","TN","Coffee TN","Hillsboro, TN",-85.97124,35.394407,3579,0.834266 
"47031","9707.00","47","37355","TN","Coffee TN","Manchester, TN",-85.997456,35.455084,298,0.069464 
"47031","9708.01","47","37388","TN","Coffee TN","Tullahoma, TN",-86.202571,35.377794,3932,1 
"47031","9708.02","47","37355","TN","Coffee TN","Manchester, TN",-86.110701,35.407609,576,0.096289 
"47031","9708.02","47","37360","TN","Coffee TN","Normandy, TN",-86.231483,35.422885,677,0.113173 
"47031","9708.02","47","37388","TN","Coffee TN","Tullahoma, TN",-86.205567,35.398984,4729,0.790538 
"47031","9709.00","47","37388","TN","Coffee TN","Tullahoma, TN",-86.19443,35.362126,4093,1 
"47031","9710.00","47","37360","TN","Coffee TN","Normandy, TN",-86.256876,35.386429,165,0.027264 
"47031","9710.00","47","37388","TN","Coffee TN","Tullahoma, TN",-86.231075,35.358383,5887,0.972736 
"47031","9801.00","47","37342","TN","Coffee TN","Hillsboro, TN",-86.01076,35.400119,14,1 
"47033","9610.00","47","38006","TN","Crockett TN","Bells, TN",-88.976328,35.721548,64,0.028219 
"47033","9610.00","47","38337","TN","Crockett TN","Gadsden, TN",-89.00664,35.781983,1337,0.589506 
"47033","9610.00","47","38343","TN","Crockett TN","Humboldt, TN",-88.973305,35.781523,867,0.382275 
"47033","9611.00","47","38001","TN","Crockett TN","Alamo, TN",-89.124292,35.792296,3897,0.917589 
"47033","9611.00","47","38006","TN","Crockett TN","Bells, TN",-89.108233,35.755707,238,0.05604 
"47033","9611.00","47","38343","TN","Crockett TN","Humboldt, TN",-89.071488,35.818813,112,0.026372 
"47033","9612.00","47","38001","TN","Crockett TN","Alamo, TN",-89.177363,35.85397,286,0.150923 
"47033","9612.00","47","38021","TN","Crockett TN","Crockett Mills, TN (PO Boxes)",-89.166009,35.873967,59,0.031135 
"47033","9612.00","47","38034","TN","Crockett TN","Friendship, TN",-89.216918,35.908853,1550,0.817942 
"47033","9613.00","47","38001","TN","Crockett TN","Alamo, TN",-89.215363,35.795402,536,0.227601 
"47033","9613.00","47","38006","TN","Crockett TN","Bells, TN",-89.200023,35.755099,47,0.019958 
"47033","9613.00","47","38034","TN","Crockett TN","Friendship, TN",-89.263984,35.841524,730,0.309979 
"47033","9613.00","47","38040","TN","Crockett TN","Halls, TN",-89.310463,35.808456,583,0.247558 
"47033","9613.00","47","38050","TN","Crockett TN","Maury City, TN",-89.226288,35.818547,459,0.194904 
"47033","9614.00","47","38006","TN","Crockett TN","Bells, TN",-89.075746,35.721995,3792,0.99241 
"47033","9614.00","47","38337","TN","Crockett TN","Gadsden, TN",-89.018399,35.743628,29,0.00759 
"47035","9701.01","47","37723","TN","Cumberland TN","Crab Orchard, TN",-84.835508,36.010516,10,0.002921 
"47035","9701.01","47","38558","TN","Cumberland TN","Fairfield Glade, TN",-84.876141,36.027454,2926,0.854805 
"47035","9701.01","47","38571","TN","Cumberland TN","Crossville, TN",-84.929456,36.006394,487,0.142273 
"47035","9701.02","47","37723","TN","Cumberland TN","Crab Orchard, TN",-84.852957,36.002715,12,0.002226 
"47035","9701.02","47","38558","TN","Cumberland TN","Fairfield Glade, TN",-84.894745,35.994208,4044,0.75 
"47035","9701.02","47","38571","TN","Cumberland TN","Crossville, TN",-84.923402,35.972437,1336,0.247774 
"47035","9702.00","47","38571","TN","Cumberland TN","Crossville, TN",-85.019729,36.050805,6114,0.995441 
"47035","9702.00","47","38574","TN","Cumberland TN","Monterey, TN",-85.094528,36.129702,28,0.004559 
"47035","9703.01","47","38571","TN","Cumberland TN","Crossville, TN",-85.110686,36.056514,2787,0.832934 
"47035","9703.01","47","38574","TN","Cumberland TN","Monterey, TN",-85.195407,36.086528,559,0.167065 
"47035","9703.02","47","38571","TN","Cumberland TN","Crossville, TN",-85.172038,35.997337,1753,0.397145 
"47035","9703.02","47","38572","TN","Cumberland TN","Crossville, TN",-85.174294,35.949892,865,0.195967 
"47035","9703.02","47","38574","TN","Cumberland TN","Monterey, TN",-85.228896,36.060143,554,0.12551 
"47035","9703.02","47","38578","TN","Cumberland TN","Pleasant Hill, TN",-85.200982,35.979918,177,0.0401 
"47035","9703.02","47","38583","TN","Cumberland TN","Sparta, TN",-85.234177,35.972812,1065,0.241278 
"47035","9704.00","47","38555","TN","Cumberland TN","Crossville, TN",-85.027837,35.962841,4721,0.775332 
"47035","9704.00","47","38571","TN","Cumberland TN","Crossville, TN",-85.08791,35.982758,1368,0.224667 
"47035","9705.01","47","38555","TN","Cumberland TN","Crossville, TN",-84.991512,35.935813,2513,0.998807 
"47035","9705.01","47","38571","TN","Cumberland TN","Crossville, TN",-84.983525,35.958783,3,0.001192 
"47035","9705.02","47","38555","TN","Cumberland TN","Crossville, TN",-85.034096,35.938236,4024,1 
"47035","9706.01","47","38555","TN","Cumberland TN","Crossville, TN",-85.065494,35.935389,4459,0.951152 
"47035","9706.01","47","38572","TN","Cumberland TN","Crossville, TN",-85.107972,35.936404,229,0.048848 
"47035","9706.02","47","38555","TN","Cumberland TN","Crossville, TN",-85.007593,35.899183,42,0.012266 
"47035","9706.02","47","38572","TN","Cumberland TN","Crossville, TN",-85.04249,35.882561,3382,0.987733 
"47035","9706.03","47","38555","TN","Cumberland TN","Crossville, TN",-84.964812,35.893013,1998,1 
"47035","9707.01","47","38572","TN","Cumberland TN","Crossville, TN",-85.073519,35.870012,1951,1 
"47035","9707.02","47","37337","TN","Cumberland TN","Grandview, TN",-84.927112,35.76802,78,0.017102 
"47035","9707.02","47","37367","TN","Cumberland TN","Pikeville, TN",-85.010567,35.77206,47,0.010305 
"47035","9707.02","47","38555","TN","Cumberland TN","Crossville, TN",-85.013639,35.815668,284,0.062267 
"47035","9707.02","47","38572","TN","Cumberland TN","Crossville, TN",-85.106599,35.830035,4096,0.898048 
"47035","9707.02","47","38583","TN","Cumberland TN","Sparta, TN",-85.221144,35.887484,56,0.012278 
"47035","9708.00","47","37337","TN","Cumberland TN","Grandview, TN",-84.871079,35.808117,501,0.122644 
"47035","9708.00","47","37723","TN","Cumberland TN","Crab Orchard, TN",-84.853059,35.937767,922,0.225704 
"47035","9708.00","47","37854","TN","Cumberland TN","Rockwood, TN",-84.766092,35.877549,1894,0.463647 
"47035","9708.00","47","38555","TN","Cumberland TN","Crossville, TN",-84.927672,35.878283,768,0.188005 
